zip,lat,lon
6222CH,50.86749384,5.706722239
6222CJ,50.86814341,5.707096347
6222CL,50.86491186,5.706822229
6222CM,50.86482577,5.70648103
6222CN,50.86631616,5.70545453
6222CP,50.8653814,5.707043975
6222CR,50.86469266,5.7084444
6222CS,50.86525156,5.706602849
6222CT,50.8640028,5.709043717
6222CX,50.86414301,5.707760712
6222CZ,50.86456715,5.705999767
6222EA,50.8650826,5.70554705
6222EB,50.86407966,5.704754347
6222EC,50.86483208,5.705028375
6222ED,50.86330297,5.704006609
6222EG,50.86298393,5.705639867
6222EH,50.86409393,5.707059191
6222EJ,50.86317492,5.706315633
6222EK,50.86387509,5.70657601
6222EL,50.86324923,5.706055217
6222EM,50.86530696,5.704612368
6222EP,50.86367726,5.7054319
6222NA,50.8708307,5.70730033
6222NE,50.87174866,5.710362707
6222NG,50.86906864,5.711943281
6222NZ,50.87569615,5.714087285
6222PD,50.89023884,5.7190198
6222PE,50.88260547,5.72514
6222PG,50.88104632,5.72924916
6222PH,50.87561817,5.731672167
6222SG,50.86730285,5.719366782
6222SH,50.86581576,5.719340192
6222SJ,50.86438531,5.718478122
6222SK,50.86510147,5.71864553
6222SM,50.8663069,5.718562227
6222SN,50.86685883,5.718715377
6222SP,50.86626252,5.717903892
6222SR,50.86697428,5.718502473
6222ST,50.86631388,5.717588421
6222SV,50.86735133,5.71844962
6222SW,50.86655665,5.717241644
6222SX,50.86671261,5.717096663
6222TB,50.86713777,5.716697757
6222TC,50.86701244,5.716446914
6222TD,50.86472356,5.717639935
6222TE,50.86605545,5.715594271
6222TG,50.86612799,5.716422908
6222TJ,50.86363618,5.717426906
6222TL,50.86409824,5.71721347
6222TM,50.86356621,5.716448005
6222TN,50.86431424,5.716399033
6222TP,50.86383447,5.715658593
6222TR,50.86393015,5.7152016
6222TS,50.86491094,5.715685867
6222TT,50.86415421,5.715020733
6222TV,50.86497394,5.715165636
6222TW,50.86423154,5.714561125
6222TX,50.86520205,5.715008255
6222TZ,50.86441963,5.714182368
6222VB,50.86274853,5.715119795
6222VC,50.86257327,5.71549893
6222VD,50.86331606,5.713504342
6222VE,50.86367659,5.714503707
6222VG,50.86396874,5.713572163
6222VH,50.86322293,5.715453016
6222VJ,50.86294573,5.714386362
6222VK,50.86212008,5.714801925
6222VL,50.86292247,5.713353757
6222VM,50.86294633,5.713730462
6222VR,50.86220678,5.713834988
6222VV,50.86139176,5.7140339
6222VW,50.86027581,5.712954019
6222VX,50.86149283,5.713767979
6222VZ,50.86027182,5.712590465
6222WB,50.86146478,5.71318731
6222WD,50.86092362,5.712490545
6222WE,50.86072181,5.711474555
6222WH,50.86097261,5.711955836
6222WJ,50.86133224,5.711675767
6222WK,50.86129865,5.711195238
6222WL,50.86119027,5.711207655
6222XD,50.86011754,5.7114588
6222XE,50.86035186,5.711725762
6222XG,50.85941287,5.711614731
6222XH,50.85963302,5.710718622
6222XJ,50.85976025,5.710185925
6222XK,50.85985297,5.71137726
6222XL,50.8625473,5.716622367
6222XM,50.86210028,5.716057825
6222XN,50.86156246,5.715538208
6222XP,50.86111586,5.714977325
6222XR,50.86062072,5.71450341
6222XS,50.86016351,5.713942921
6222XT,50.85969458,5.713449475
6222XV,50.85936727,5.713095075
6222XW,50.86226172,5.715293746
6222XX,50.86101209,5.714257378
6222XZ,50.85998416,5.713050121
6223AB,50.86921757,5.6984928
6223AC,50.87427947,5.689557967
6223AD,50.87486403,5.6878192
6223AE,50.87468334,5.687856429
6223AG,50.87566069,5.68865969
6223AH,50.87508247,5.689473469
6223AJ,50.87512765,5.689155116
6223AK,50.87626828,5.689611125
6223AL,50.87606365,5.6894907
6223AM,50.87596373,5.690838242
6223AN,50.87514219,5.690723082
6223AP,50.87487045,5.691451525
6223AR,50.87562438,5.691480971
6223AS,50.87673336,5.690792629
6223AT,50.87659699,5.690611687
6223AV,50.87713267,5.691757933
6223AW,50.87724374,5.692965792
6223AX,50.87852338,5.6925281
6223AZ,50.87772635,5.692179578
6223BA,50.87825939,5.691454265
6223BB,50.87806666,5.690887491
6223BC,50.87762822,5.69102076
6223BD,50.87690182,5.6889257
6223BE,50.87641259,5.688788709
6223BG,50.87759846,5.690276524
6223BH,50.87629648,5.686887133
6223BJ,50.8771842,5.68718797
6223BK,50.87701297,5.688442059
6223BL,50.87803031,5.689286687
6223BM,50.87897225,5.690443155
6223BR,50.87925927,5.68553388
6223BS,50.87939211,5.685814742
6223BT,50.87876172,5.685224422
6223BV,50.87891388,5.684477
6223BW,50.88041046,5.683030973
6223CA,50.87907151,5.68711485
6223CG,50.87987259,5.687008662
6223CH,50.88110589,5.68518844
6223CJ,50.87945955,5.686601393
6223CK,50.88087041,5.684702429
6223CL,50.88027399,5.687759559
6223CM,50.88084937,5.687279945
6223CN,50.88123535,5.68663745
6223CP,50.88114162,5.686151442
6223CR,50.88181598,5.685776667
6223CS,50.88088622,5.68822974
6223CT,50.88170082,5.686593922
6223EA,50.88198199,5.683985891
6223EB,50.88182155,5.684313968
6223EC,50.88071879,5.683652614
6223ED,50.88077479,5.68399344
6223EE,50.88003914,5.684555309
6223EG,50.8839407,5.6972183
6223ET,50.89529248,5.706574881
6223EV,50.89516618,5.705909361
6223GA,50.89569935,5.7076498
6223GB,50.89563245,5.707287153
6223GC,50.89536941,5.709202052
6223GD,50.89543336,5.708565892
6223GE,50.89535831,5.708154814
6223GG,50.8956562,5.708900383
6223GH,50.89530883,5.708567947
6223GL,50.89548152,5.704635429
6223GM,50.89515202,5.704614729
6223GN,50.89628854,5.703788032
6223GP,50.89593804,5.704787624
6223GR,50.89661173,5.707059211
6223GS,50.89657067,5.708380342
6223GT,50.89711116,5.70449227
6223GW,50.899639,5.698703525
6223GX,50.89878528,5.70087241
6223GZ,50.89850537,5.700827475
6223HA,50.89764816,5.697920673
6223HB,50.8981852,5.698095004
6223HC,50.89758383,5.696587953
6223HD,50.89848023,5.700026939
6223HE,50.89777365,5.69941064
6223HG,50.89725488,5.699053592
6223HV,50.9007405,5.71454375
6224AC,50.85807612,5.708574079
6224AD,50.85663039,5.707463975
6224AE,50.85493325,5.706236247
6224AG,50.85347633,5.705578947
6224AH,50.85187513,5.706446604
6224AJ,50.85048523,5.706976457
6224AK,50.84834333,5.707270054
6224AL,50.85550225,5.70610675
6224AM,50.85243111,5.707861197
6224AN,50.85535687,5.7068609
6224AP,50.85454069,5.707679888
6224AR,50.85496136,5.707364478
6224AS,50.85557883,5.707742013
6224AT,50.85610037,5.708071343
6224AV,50.85616149,5.708610941
6224AW,50.85602755,5.709148694
6224AX,50.85566091,5.709595403
6224AZ,50.85483081,5.70962895
6224BA,50.85339012,5.70921457
6224BB,50.85262579,5.70885092
6224BC,50.85342562,5.708639958
6224BD,50.85416188,5.708369027
6224BE,50.85293469,5.70821127
6224BG,50.8541812,5.709567047
6224BH,50.85325936,5.70959918
6224BJ,50.85250719,5.7098466
6224BK,50.85319666,5.706812683
6224BL,50.853526,5.705942463
6224BM,50.85296982,5.706587794
6224BP,50.85253234,5.707024674
6224BR,50.8528059,5.707654938
6224BS,50.85200659,5.707460919
6224BT,50.85214468,5.707029354
6224BW,50.85162523,5.708607527
6224BX,50.85143505,5.7075715
6224BZ,50.85161597,5.707606922
6224CA,50.85125862,5.707739133
6224CB,50.85082672,5.70766578
6224CC,50.84966796,5.708976005
6224CD,50.84891355,5.708644847
6224CE,50.84940275,5.707844037
6224CG,50.84889573,5.707601471
6224CM,50.85444573,5.711044162
6224CP,50.85107572,5.711527935
6224CR,50.8563678,5.711093821
6224CS,50.85398688,5.710292371
6224CT,50.8535627,5.71032355
6224CV,50.85312888,5.71036536
6224CW,50.85259396,5.710371963
6224DA,50.84501714,5.7190825
6224DB,50.84501697,5.7190885
6224DC,50.84729994,5.718347974
6224DD,50.84456077,5.71945274
6224DZ,50.85445773,5.70774495
6224EB,50.84874105,5.709494559
6224EC,50.84944217,5.70925245
6224ED,50.84965242,5.709889454
6224EE,50.8496737,5.710344765
6224EG,50.84967661,5.710557571
6224EH,50.84908196,5.711569647
6224EK,50.85228396,5.713877016
6224EL,50.85256657,5.714207938
6224EM,50.85254012,5.7119899
6224EN,50.85521412,5.714764955
6224EP,50.85415669,5.713476587
6224ER,50.8531851,5.712680778
6224ES,50.85529803,5.714131995
6224ET,50.85370786,5.712632365
6224EV,50.85341627,5.714208357
6224EW,50.85419675,5.714303763
6224EX,50.85332966,5.713618529
6224EZ,50.85360608,5.714308775
6224GA,50.85370735,5.714825147
6224GB,50.85321385,5.714507407
6224GC,50.85210906,5.71488129
6224GD,50.85179722,5.714393627
6224GE,50.8514362,5.71500315
6224GJ,50.85173711,5.713496678
6224GK,50.85191796,5.71290016
6224GL,50.85153712,5.717137855
6224GM,50.85084398,5.714964051
6224GN,50.85030431,5.713515114
6224GP,50.84990743,5.712334694
6224GR,50.85171941,5.716968941
6224GS,50.85102805,5.714765882
6224GT,50.85055247,5.713520324
6224GV,50.85014765,5.712249157
6224GW,50.85151112,5.718196996
6224GX,50.85064265,5.718439181
6224GZ,50.84960233,5.71845942
6224HA,50.85091876,5.717585867
6224HB,50.85059951,5.715984427
6224HC,50.85126457,5.717506754
6224HD,50.85078229,5.715818846
6224HE,50.8505945,5.717725286
6224HG,50.8504305,5.7169466
6224HH,50.85030803,5.71615221
6224HL,50.85023689,5.7150859
6224HM,50.84990246,5.717682968
6224HN,50.84977239,5.71621024
6224HP,50.84999503,5.716447618
6224HR,50.8493161,5.717202672
6224HT,50.85030663,5.714225411
6224HV,50.84941888,5.714694738
6224HW,50.8500775,5.7141399
6224HX,50.84935052,5.714492418
6224JA,50.84866286,5.718494944
6224JB,50.84868173,5.716285131
6224JC,50.84835939,5.7137774
6224JD,50.84782539,5.709154562
6224JE,50.84765255,5.708211083
6224JG,50.84900626,5.719133042
6224JH,50.84905514,5.716700272
6224JJ,50.84874445,5.714152706
6224JK,50.84807033,5.708595122
6224JL,50.84791923,5.716263136
6224JM,50.84775142,5.71523199
6224JN,50.84776795,5.713757676
6224JP,50.84716904,5.714328257
6224JR,50.84667575,5.714468525
6224JS,50.84698584,5.71540969
6224JT,50.84632954,5.71406915
6224JV,50.84712744,5.716687893
6224JX,50.84567339,5.717693278
6224JZ,50.84535128,5.719280988
6224KA,50.84568349,5.713427553
6224KB,50.84544799,5.713763543
6224KC,50.84521908,5.71409787
6224KD,50.84659864,5.710944166
6224KE,50.84640021,5.71097015
6224KG,50.84639761,5.7112903
6224KH,50.84643087,5.711601571
6224KJ,50.84649499,5.71190815
6224KK,50.84647889,5.712271129
6224KL,50.84632446,5.712496407
6224KM,50.84617886,5.712706729
6224KN,50.8460337,5.712917986
6224KP,50.84667266,5.71356105
6224KR,50.84690705,5.713143036
6224KS,50.84713702,5.71286826
6224KT,50.84736716,5.712938452
6224KV,50.84777047,5.7120397
6224KW,50.84719086,5.71134918
6224KX,50.84718884,5.711345267
6224KZ,50.8471866,5.711340912
6224LA,50.84600851,5.709043844
6224LB,50.84531533,5.711004504
6224LC,50.84505479,5.712425029
6224LD,50.8449219,5.71355745
6224LE,50.84583054,5.708617061
6224LG,50.84579546,5.70938749
6224LH,50.84483166,5.711278078
6224LJ,50.84463953,5.713915642
6224LK,50.8459181,5.709843514
6224LL,50.84563727,5.711746533
6224LM,50.8458368,5.710586067
6224LN,50.84584355,5.712114893
6224LP,50.84605406,5.710815936
6224LR,50.84523729,5.7132719
6224LS,50.84295522,5.7139084
6224LW,50.84675472,5.708392916
6224LX,50.84663755,5.709237279
6224TA,50.85359138,5.715749086
6224TB,50.85375633,5.715350571
6224TD,50.8524779,5.716209723
6224TE,50.85189732,5.715655694
6224TG,50.85203029,5.716804316
6224TH,50.85237808,5.716789169
6224TK,50.85292016,5.716140791
6224TL,50.85312382,5.71544806
6224TN,50.85429997,5.715700679
6224TP,50.85368996,5.71654455
6224TR,50.85247976,5.717503331
6224TV,50.85680428,5.714072733
6224TW,50.8562718,5.714491104
6224TX,50.85571643,5.7149522
6224TZ,50.85497989,5.715544593
6224VB,50.85585096,5.713274535
6224VC,50.85499041,5.714654422
6224VD,50.85583329,5.71280725
6224VE,50.85504668,5.714163321
6224VG,50.85582084,5.71226008
6224VH,50.85561736,5.7121362
6224VK,50.85552144,5.712726031
6224VL,50.85610632,5.71281572
6224VM,50.85642827,5.713745177
6224VN,50.85541815,5.7134072
6224VP,50.8564635,5.713410643
6224VR,50.85543839,5.713150362
6224VS,50.85476414,5.713223983
6224VT,50.85487788,5.712083508
6224VV,50.85470224,5.71254404
6224VW,50.85409961,5.712433661
6224VX,50.8542126,5.712029105
6224XB,50.85606783,5.712273593
6224XD,50.85542432,5.71159674
6224XE,50.85419889,5.711602845
6224XG,50.85691334,5.708973403
6224XH,50.85780622,5.709892008
6224XJ,50.85671418,5.709957006
6224XK,50.85770689,5.71039304
6224XM,50.85796175,5.711484933
6224XN,50.8588825,5.709650267
6224XS,50.85835464,5.709587367
6224XV,50.85753804,5.709029212
6224XW,50.85775995,5.708882126
6224XX,50.85699192,5.708531433
6224XZ,50.85654153,5.708321819
6225AA,50.85808379,5.730009986
6225AB,50.85847227,5.726860563
6225AC,50.86014597,5.728395809
6225AD,50.85731857,5.731020336
6225AE,50.85962585,5.730997029
6225AG,50.86042162,5.726548364
6225AH,50.86250937,5.727413238
6225AJ,50.8585991,5.731469187
6225AK,50.86106472,5.731784607
6225AL,50.86166697,5.734893346
6225AM,50.86179923,5.737715335
6225AN,50.86144593,5.7346836
6225AP,50.86159886,5.737096858
6225AR,50.86196923,5.727855993
6225AS,50.86301518,5.728249728
6225AT,50.86523292,5.727711218
6225AV,50.86715946,5.728592193
6225AW,50.86836152,5.730845576
6225AX,50.86364834,5.730057129
6225AZ,50.86408572,5.731004664
6225BA,50.86262475,5.730821041
6225BB,50.86522916,5.730717252
6225BC,50.86728512,5.73099065
6225BD,50.8625152,5.7314844
6225BE,50.86456812,5.7311183
6225BG,50.86287162,5.730297744
6225BH,50.86325494,5.730226076
6225BJ,50.86233077,5.729356842
6225BK,50.86417932,5.728691333
6225BL,50.86568551,5.727979768
6225BM,50.86247373,5.72985535
6225BN,50.86517184,5.728610006
6225BP,50.86573206,5.729581044
6225BR,50.86554517,5.730366017
6225BS,50.86498275,5.730190995
6225BV,50.86634003,5.729388505
6225BW,50.86611564,5.729488953
6225CA,50.86699823,5.729282157
6225CB,50.86690582,5.730104208
6225CC,50.86672119,5.7290075
6225CD,50.86664012,5.730071817
6225CE,50.86734079,5.730151689
6225CG,50.86722746,5.732484375
6225CH,50.86871375,5.732341018
6225CJ,50.86637088,5.731975129
6225CM,50.86770013,5.731592363
6225CN,50.86645302,5.73144526
6225CP,50.86504215,5.731649456
6225DA,50.86144044,5.726772586
6225DB,50.86112799,5.727907189
6225DC,50.8610294,5.728721608
6225DD,50.8601478,5.7304838
6225DE,50.85951442,5.72603904
6225DG,50.85924153,5.728496329
6225DH,50.85851274,5.729767785
6225DK,50.86061962,5.730435078
6225DL,50.86124768,5.730868593
6225DN,50.86119182,5.73126785
6225DR,50.85730948,5.7299394
6225EA,50.86274992,5.732184939
6225EB,50.86528744,5.732614627
6225EC,50.86679337,5.732784115
6225ED,50.86894701,5.733062059
6225EE,50.86281924,5.732736866
6225EG,50.86491186,5.733020173
6225EH,50.86718926,5.733120607
6225EJ,50.87013667,5.733549981
6225EK,50.86676919,5.734299213
6225EL,50.86578094,5.734412014
6225EM,50.86324028,5.731496137
6225EP,50.86683653,5.733658235
6225ER,50.86837886,5.735954859
6225ES,50.86895325,5.737534925
6225ET,50.86916921,5.736386667
6225EV,50.86974475,5.736261883
6225EW,50.87039373,5.736917633
6225GA,50.86656362,5.737109127
6225GB,50.86728044,5.736579712
6225GC,50.86606522,5.735590936
6225GD,50.86567571,5.735951657
6225GE,50.86573438,5.73492747
6225GG,50.86586153,5.735448888
6225GH,50.86591486,5.735035061
6225GJ,50.86512815,5.735059675
6225GK,50.86456621,5.735814267
6225GL,50.86485074,5.736326207
6225GM,50.86450563,5.734128933
6225GN,50.86433516,5.7336573
6225GP,50.86414115,5.734445471
6225GR,50.86370459,5.734337464
6225GS,50.86399324,5.737423023
6225GT,50.86297266,5.736352652
6225GV,50.86256268,5.735920909
6225GW,50.86256699,5.737381098
6225GX,50.86272865,5.734059988
6225GZ,50.86257861,5.733474322
6225HC,50.86554148,5.736645895
6225HD,50.86342502,5.735366367
6225HE,50.86296851,5.735511933
6225HG,50.86266324,5.73556044
6225HH,50.86417335,5.7361182
6225HJ,50.86401076,5.735486529
6225HK,50.86709004,5.737761662
6225HL,50.86741054,5.738824558
6225HM,50.86377703,5.736345664
6225HN,50.86569133,5.738518975
6225JK,50.85748212,5.733246964
6225JL,50.85804262,5.733284214
6225JM,50.85838376,5.733082711
6225JN,50.85913956,5.733372155
6225JS,50.8585707,5.733815989
6225JT,50.85965429,5.732470164
6225JW,50.86071713,5.733339423
6225KB,50.86054043,5.736525411
6225KC,50.86017013,5.73647631
6225KD,50.86069894,5.738142444
6225KE,50.85954866,5.737258558
6225KG,50.85861207,5.735583752
6225KH,50.85861165,5.736389991
6225KJ,50.85855242,5.737565557
6225KK,50.85755191,5.736671189
6225KL,50.85708556,5.735527567
6225KM,50.85697937,5.736608314
6225KN,50.85691092,5.73767908
6225NB,50.86055906,5.738543286
6225NC,50.8630038,5.740227725
6225ND,50.86661466,5.7533842
6225XP,50.8564321,5.724463808
6225XX,50.85709541,5.721784914
6225XZ,50.85515928,5.720908442
6226AA,50.85241133,5.7200671
6226AB,50.852062,5.718795147
6226AC,50.85261135,5.719800564
6226AD,50.85228653,5.71876645
6226AE,50.85115527,5.718732337
6226AG,50.84958411,5.71968772
6226AH,50.85208538,5.720108215
6226AJ,50.85181892,5.719681525
6226AK,50.85188127,5.721311276
6226AL,50.85163012,5.719484621
6226AM,50.85132431,5.71955016
6226AN,50.85144554,5.720675372
6226AP,50.85110852,5.719803344
6226AT,50.84998709,5.72183557
6226AV,50.85179115,5.728096382
6226AW,50.85374289,5.728872606
6226AX,50.85213988,5.728528133
6226AZ,50.8534185,5.729092581
6226BA,50.85032436,5.728075022
6226BB,50.84987928,5.725643894
6226BC,50.84916555,5.722131424
6226BD,50.85082468,5.728021867
6226BE,50.84986555,5.723516321
6226BG,50.84930387,5.721405567
6226BH,50.84896209,5.723608217
6226BJ,50.84902707,5.725198676
6226BK,50.84929163,5.726998173
6226BL,50.84881568,5.7258593
6226BN,50.84833288,5.72464426
6226BP,50.84815913,5.7267918
6226BR,50.84726341,5.725710205
6226BS,50.84810121,5.722738745
6226BT,50.84752249,5.726657669
6226BV,50.84854398,5.722270762
6226CA,50.84511845,5.719819067
6226CB,50.84729876,5.719220486
6226CC,50.8459329,5.72003317
6226CD,50.84761516,5.71934475
6226CE,50.8476181,5.720024182
6226CG,50.84739875,5.721237354
6226CH,50.84707029,5.720866235
6226CJ,50.84654516,5.720378185
6226CK,50.84609193,5.721970655
6226CL,50.84598736,5.723563058
6226CM,50.84556938,5.726623514
6226CN,50.84694336,5.721478763
6226CP,50.84632922,5.725028753
6226CR,50.84736389,5.721239537
6226CS,50.84661665,5.725126223
6226CT,50.84739506,5.721733941
6226CV,50.8470906,5.723805178
6226CW,50.84706392,5.723348308
6226CX,50.84711381,5.724543162
6226CZ,50.84615265,5.725315418
6226DA,50.8508573,5.723591652
6226DB,50.85177511,5.725680192
6226DG,50.8523756,5.725338517
6226DH,50.85256345,5.7261326
6226DJ,50.85282136,5.727414167
6226DK,50.85146636,5.726835616
6226DL,50.85143085,5.725975185
6226DM,50.85174493,5.726802145
6226DP,50.85026319,5.721237667
6226DR,50.85059183,5.71978163
6226DS,50.85082005,5.72075466
6226EA,50.84651099,5.726607923
6226EB,50.84677435,5.7268947
6226EC,50.84630408,5.729716278
6226ED,50.8462576,5.729114367
6226EE,50.84614468,5.728448967
6226EG,50.84589796,5.727278887
6226EH,50.84589036,5.726368979
6226EJ,50.84582607,5.725908119
6226EK,50.84563214,5.722702121
6226EL,50.84561177,5.722133763
6226EM,50.84564813,5.721238922
6226EN,50.84568564,5.720537448
6226EP,50.84575765,5.7296417
6226ER,50.84577636,5.728113718
6226ES,50.84564098,5.726919467
6226ET,50.84554261,5.726228633
6226EV,50.84535746,5.724917175
6226EW,50.84526599,5.723613713
6226EX,50.84526284,5.722299013
6226EZ,50.84532455,5.720869177
6226GA,50.84470188,5.721759129
6226GB,50.84491997,5.72145724
6226GC,50.84471249,5.722983594
6226GD,50.84422869,5.725419624
6226GE,50.84438568,5.723907184
6226GG,50.8445755,5.72481668
6226GH,50.84497154,5.725843129
6226GJ,50.84474251,5.724044838
6226GK,50.84516741,5.72598647
6226GL,50.84491572,5.72396564
6226GM,50.84461913,5.726086317
6226GN,50.84441771,5.726880094
6226GP,50.84446573,5.727482841
6226GR,50.84623098,5.727539235
6226GS,50.84795995,5.727802917
6226GT,50.8499789,5.727872747
6226GV,50.84478098,5.72805082
6226GW,50.84646026,5.7279151
6226GX,50.8504119,5.7283298
6226GZ,50.84935312,5.728566908
6226HA,50.84714002,5.729616791
6226HB,50.84691199,5.734200858
6226HD,50.84408338,5.729527224
6226HE,50.84550692,5.729919548
6226HH,50.84496193,5.728678806
6226HJ,50.84562212,5.728638939
6226HK,50.84495833,5.729148128
6226HL,50.84562339,5.729159505
6226HM,50.84450078,5.728166719
6226HN,50.84366288,5.729076642
6226HR,50.84392671,5.724781667
6226HS,50.84358653,5.727705267
6226HT,50.84564449,5.7244016
6226HV,50.84564627,5.724405285
6226HW,50.84564791,5.7244086
6226HX,50.8480155,5.718989138
6226JX,50.84677106,5.731457936
6226NB,50.85063315,5.734861995
6226NE,50.84695609,5.743314265
6226TA,50.84410281,5.733120767
6226TB,50.84338593,5.733019545
6226VJ,50.8516695,5.7249
6226VL,50.8538114,5.717216733
6226VM,50.85350288,5.718810669
6226VN,50.8534769,5.719108481
6226VP,50.85365053,5.717199356
6226VR,50.85258925,5.717968429
6226VV,50.85326804,5.721599793
6226VX,50.85287146,5.721158329
6226VZ,50.85381472,5.721445343
6226WB,50.84605328,5.734515217
6226WC,50.84425878,5.73496634
6226WD,50.84520116,5.736800164
6226WE,50.84584235,5.73471779
6226WG,50.84453543,5.734881689
6226WH,50.84524499,5.736441156
6226WJ,50.84618905,5.73330259
6226WK,50.84538535,5.735794423
6226WL,50.84607109,5.73737745
6226WN,50.84724457,5.735824311
6226WP,50.84716055,5.736251063
6226WR,50.84872934,5.734565877
6226WS,50.84765322,5.73421108
6226WT,50.8475398,5.733300207
6226WV,50.84809822,5.735018517
6226WX,50.84739638,5.737153722
6226WZ,50.84859002,5.734602633
6226XA,50.8529451,5.7184366
6226XB,50.85331456,5.717996014
6226XC,50.85351384,5.718291724
6226XD,50.85327635,5.71742825
6226XE,50.8525598,5.71910265
6226XG,50.85303421,5.719180343
6226XH,50.85280618,5.719047913
6226XJ,50.85343438,5.7196046
6226XK,50.85410511,5.717608653
6226XL,50.85358294,5.720217014
6226XM,50.8542645,5.718155779
6226XN,50.85407591,5.720615415
6226XV,50.84405393,5.737555467
6226XW,50.84555281,5.733321092
6226XX,50.85474019,5.717757087
6226XZ,50.85503499,5.71671817
6227AA,50.84381102,5.722165156
6227AB,50.84359785,5.725100807
6227AC,50.84328129,5.7279627
6227AD,50.84271042,5.733186983
6227AE,50.84222169,5.738557019
6227AH,50.84408845,5.71884365
6227AK,50.83917868,5.72065432
6227AL,50.84243189,5.721924661
6227AM,50.84262657,5.723332081
6227AN,50.84129213,5.722498226
6227AP,50.83866152,5.72202751
6227AR,50.84279649,5.723000036
6227AS,50.84125807,5.722023438
6227AT,50.83958243,5.722088353
6227AV,50.84289109,5.725228089
6227AW,50.84323857,5.724977376
6227AX,50.84277825,5.724319665
6227AZ,50.84238561,5.724681833
6227BA,50.84186176,5.725211761
6227BB,50.8408637,5.7244764
6227BC,50.84157506,5.724471953
6227BD,50.84145806,5.723576094
6227BE,50.84338355,5.72277716
6227BG,50.84210006,5.726837505
6227BH,50.84252459,5.726631211
6227BJ,50.84105895,5.7259032
6227BK,50.84263955,5.727820211
6227BL,50.83991853,5.727515682
6227BM,50.83795532,5.726530405
6227BN,50.84264272,5.727529868
6227BP,50.84084089,5.727493075
6227BR,50.83821176,5.726255853
6227BS,50.84107426,5.729104739
6227BT,50.84103617,5.730706429
6227BV,50.84106764,5.731650492
6227BW,50.84106928,5.732501833
6227BX,50.84078993,5.72984313
6227BZ,50.8405651,5.733603517
6227CB,50.84207958,5.7292886
6227CC,50.84213838,5.729290492
6227CD,50.84218882,5.729288915
6227CE,50.84224117,5.7292464
6227CG,50.84254242,5.729443315
6227CH,50.84254045,5.729918723
6227CK,50.84141569,5.729572011
6227CL,50.84159026,5.729536429
6227CM,50.84251379,5.73220554
6227CN,50.84173895,5.731397335
6227CP,50.84186156,5.73217709
6227CR,50.84180157,5.732861833
6227CV,50.84294417,5.72921097
6227DA,50.84305105,5.722236975
6227DB,50.84203902,5.724020947
6227EA,50.8346171,5.724750309
6227EB,50.83453154,5.722741702
6227EC,50.83286305,5.722481556
6227ED,50.83456439,5.724219114
6227EE,50.83417059,5.722812825
6227EG,50.83329523,5.722269367
6227EH,50.83440029,5.723504242
6227EJ,50.83372413,5.722579963
6227EL,50.83355667,5.722831491
6227EN,50.83326109,5.722818193
6227EP,50.83303841,5.720893509
6227ER,50.83324798,5.720994082
6227ES,50.83198805,5.722691432
6227ET,50.8318475,5.722202024
6227EV,50.8322296,5.722514754
6227EW,50.83211701,5.723176635
6227EX,50.83268757,5.720576481
6227GA,50.83299551,5.723265822
6227GB,50.83372948,5.723947645
6227GC,50.83327617,5.723686793
6227GE,50.83243655,5.72395778
6227GH,50.83254723,5.724464252
6227GJ,50.83207424,5.725278
6227GK,50.83180071,5.726811985
6227GL,50.83168849,5.725422727
6227GM,50.83301059,5.726381529
6227GN,50.83240098,5.727058952
6227GP,50.83238089,5.726160027
6227GR,50.83225303,5.725951613
6227GS,50.8325048,5.72520159
6227GT,50.8330698,5.725019721
6227GV,50.83294696,5.72544382
6227HA,50.83375454,5.7252285
6227HB,50.83349659,5.725946975
6227HD,50.83431101,5.7259122
6227HE,50.83448604,5.72600016
6227HJ,50.83520445,5.72462006
6227HK,50.83419434,5.724251167
6227HL,50.83401353,5.724259782
6227HM,50.83623152,5.723961859
6227HN,50.83525978,5.723287624
6227HR,50.83535238,5.723727358
6227RC,50.83593054,5.721337214
6227RD,50.83620342,5.721074406
6227RE,50.83335742,5.719514983
6227RG,50.83383051,5.719890775
6227RH,50.83483619,5.720489076
6227RJ,50.83487366,5.720037376
6227RK,50.83523139,5.720545083
6227RL,50.83651573,5.722584639
6227RM,50.83362414,5.721004129
6227RN,50.83642984,5.722244272
6227RP,50.83405092,5.720566332
6227RR,50.83666141,5.721239106
6227RS,50.83716825,5.721584431
6227RT,50.83706373,5.724179125
6227RV,50.83728174,5.723862683
6227RW,50.83911232,5.72207
6227RX,50.83904125,5.722970355
6227RZ,50.83953752,5.722883652
6227SB,50.83835466,5.722848073
6227SC,50.83932598,5.723519317
6227SG,50.83794485,5.723530827
6227SH,50.83926743,5.724618914
6227SJ,50.83876313,5.723598119
6227SK,50.84046671,5.723610413
6227SL,50.84098885,5.720509254
6227SM,50.84038035,5.72487197
6227SN,50.84083774,5.722769461
6227SP,50.83931704,5.726182158
6227SR,50.83938515,5.72593839
6227ST,50.83824734,5.725004182
6227SV,50.83634777,5.726150832
6227SW,50.83653546,5.728796629
6227SX,50.83600783,5.731902813
6227SZ,50.83637844,5.728422037
6227TA,50.83823593,5.727870531
6227TB,50.8375623,5.727252831
6227TD,50.8398417,5.728843214
6227TE,50.83973422,5.72840963
6227TG,50.83873039,5.729257784
6227TH,50.83876239,5.727448143
6227TJ,50.83668998,5.731712953
